staat,st,vwb,ver_bez,wk,DISTRICT_N,MP1879,occ_79,pr_army_79,pr_herrenhaus_79,party,aslvote,ztvote,provgini,landgini1882,agpop1882,totalpop1882,propag1882,urbanization1882,provcath1880,catholic1880,provineq1882,ineq1882,ryepop80,rye,cattlepop,cattle,lightind82,lightind,heavyind82,heavyind,dkp78,drp78,lib78,nlp78,dfp78,zen78,pol78,sapd78,dtvp78,part78,prot78,handelbankengastwirtsch,sumworkers,incometotal,avgwage,gdp,gdpworker,pop80,wheat_to_80,rye_to_80,barley_to_80,oats_to_80,trade,cons,libs,regs,zen,sapd,icpsr_name,cons_90,prty1,prty2,prty3,prty4,prty5,ineq2,urban2,landg2,lightind2,heavyind2,mp_occ1,mp_occ2,mp_occ3,mp_occ4,mp_occ5,landowner,ordvote,binary_ztvote,freetrade
Bayern,2,RB Oberbayern,37,WK37.2: München II,238.0,Westermayer,White Collar,0.0,0.0,Zentrum,0.0,1.0,,0.5734211033265149,12250.0,263098.0,4.656059719192088,0.9534394028080792,,0.9499,,0.4676744841491868,,0.0962233331267457,,0.6464420884117998,,0.03450980674364298,,0.024659885363106784,1.3,,,30.7,,54.5,,13.2,,,,35697,555842,298854751,537.6613,424979993,764.56976,951977,77912.2,126540.7,56602.0,142421.3,0.06422149,1.3,30.7,,54.5,13.2,MUNCHEN II,0.0,0.0,0.0,1.0,0.0,0.0,0.21871942,0.9090467,0.32881176,0.0011909268,0.0006081099,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,13.2
Bayern,2,RB Oberbayern,37,"WK37.3: Aichach, Friedberg, Schrobenhausen, Dachau",239.0,v Pfetten-Arnbach,Landowner,0.0,0.0,Zentrum,0.0,101.0,,0.5734211033265149,58127.0,92397.0,62.91005119213827,0.37089948807861733,,0.9499,,0.4676744841491868,,0.0962233331267457,,0.6464420884117998,,0.03450980674364298,,0.024659885363106784,,,,10.4,,86.7,,2.6,,,,35697,555842,298854751,537.6613,424979993,764.56976,951977,77912.2,126540.7,56602.0,142421.3,0.06422149,,10.4,,86.7,2.6,AIBACH,0.0,0.0,0.0,1.0,0.0,0.0,0.21871942,0.13756643,0.32881176,0.0011909268,0.0006081099,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,2.6
Bayern,2,RB Oberbayern,37,"WK37.4: Ingolstadt, Freising, Pfaffenhofen",240.0,v Aretin,Landowner,0.0,0.0,Zentrum,101.0,1.0,,0.5734211033265149,61676.0,112243.0,54.94863822242812,0.45051361777571874,,0.9499,,0.4676744841491868,,0.0962233331267457,,0.6464420884117998,,0.03450980674364298,,0.024659885363106784,,,,16.5,,83.5,,,,,,35697,555842,298854751,537.6613,424979993,764.56976,951977,77912.2,126540.7,56602.0,142421.3,0.06422149,,16.5,,83.5,,INGOLSTADT,0.7,0.0,0.0,1.0,0.0,0.0,0.21871942,0.20296252,0.32881176,0.0011909268,0.0006081099,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
Bayern,2,RB Oberbayern,37,"WK37.5: Wasserburg, Erding, Muehldorf",241.0,v Soden,Landowner,0.0,0.0,Zentrum,0.0,1.0,,0.5734211033265149,66620.0,105051.0,63.41681659384489,0.36583183406155106,,0.9499,,0.4676744841491868,,0.0962233331267457,,0.6464420884117998,,0.03450980674364298,,0.024659885363106784,,,,7.2,,92.6,,,,,,35697,555842,298854751,537.6613,424979993,764.56976,951977,77912.2,126540.7,56602.0,142421.3,0.06422149,,7.2,,92.6,,WASSERBG,0.0,0.0,0.0,1.0,0.0,0.0,0.21871942,0.13383293,0.32881176,0.0011909268,0.0006081099,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
Bayern,2,RB Oberbayern,37,"WK37.6: Weilheim, Bruck, Landsberg, Schongau, Werdenfels",242.0,v Miller,Industrialist,0.0,0.0,Zentrum,0.0,1.0,,0.5734211033265149,55679.0,91279.0,60.998696304736036,0.3900130369526396,,0.9499,,0.4676744841491868,,0.0962233331267457,,0.6464420884117998,,0.03450980674364298,,0.024659885363106784,,,,5.6,,93.7,,,,,,35697,555842,298854751,537.6613,424979993,764.56976,951977,77912.2,126540.7,56602.0,142421.3,0.06422149,,5.6,,93.7,,WEILHEIM,0.0,0.0,0.0,1.0,0.0,0.0,0.21871942,0.15211017,0.32881176,0.0011909268,0.0006081099,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0
Bayern,2,RB Oberbayern,37,"WK37.7: Rosenheim, Toelz, Miesbach, Ebersberg",243.0,Fichtner,Business,0.0,0.0,Zentrum,0.0,1.0,,0.5734211033265149,65397.0,118876.0,55.0127864329217,0.449872135670783,,0.9499,,0.4676744841491868,,0.0962233331267457,,0.6464420884117998,,0.03450980674364298,,0.024659885363106784,,,,25.5,,73.6,,0.8,,,,35697,555842,298854751,537.6613,424979993,764.56976,951977,77912.2,126540.7,56602.0,142421.3,0.06422149,,25.5,,73.6,0.8,ROSENHEIM,0.0,0.0,0.0,1.0,0.0,0.0,0.21871942,0.20238493,0.32881176,0.0011909268,0.0006081099,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.8
Bayern,2,RB Oberbayern,37,"WK37.8: Traunstein, Berchtesgarden, Laufen, Altoetting",244.0,Senestrey,White Collar,0.0,0.0,Zentrum,0.0,1.0,,0.5734211033265149,69297.0,120269.0,57.618338890320864,0.42381661109679136,,0.9499,,0.4676744841491868,,0.0962233331267457,,0.6464420884117998,,0.03450980674364298,,0.024659885363106784,,,2.4,4.2,,93.3,,,,,,35697,555842,298854751,537.6613,424979993,764.56976,951977,77912.2,126540.7,56602.0,142421.3,0.06422149,,6.6,,93.3,,TRAUNSTEIN,0.0,0.0,0.0,1.0,0.0,0.0,0.21871942,0.17962052,0.32881176,0.0011909268,0.0006081099,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.4
Bayern,2,RB Niederbayern,38,"WK38.1: Landshut, Dingolfing, Vilsbiburg",245.0,v Ow,Landowner,0.0,0.0,Zentrum,0.0,1.0,,0.5910892870906277,33456.0,96832.0,34.55056179775281,0.6544943820224719,,0.9922,,0.42655165320995936,,0.12770211470182255,,0.8061896878724223,,0.021672594470108882,,0.012433397380864778,,,,16.5,,81.9,,1.5,,,,13716,366915,169031973,460.6843,260414745,709.74133,646947,93679.1,122533.8,78145.9,88211.6,0.037381954,,16.5,,81.9,1.5,LANDSHUT,0.0,0.0,0.0,1.0,0.0,0.0,0.1819463,0.4283629,0.34938654,0.00046970136,0.00015458938,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.5
Bayern,2,RB Niederbayern,38,"WK38.2: Straubing, Bogen, Landau, Vilshofen",246.0,Gr v Preysing-Lichtenegg-Moos,Landowner,0.0,0.0,Zentrum,0.0,1.0,,0.5910892870906277,65731.0,129201.0,50.8749932276066,0.491250067723934,,0.9922,,0.42655165320995936,,0.12770211470182255,,0.8061896878724223,,0.021672594470108882,,0.012433397380864778,0.2,,,14.3,,85.3,,,,,,13716,366915,169031973,460.6843,260414745,709.74133,646947,93679.1,122533.8,78145.9,88211.6,0.037381954,0.2,14.3,,85.3,,STRAUBING,0.9,0.0,0.0,1.0,0.0,0.0,0.1819463,0.24132663,0.34938654,0.00046970136,0.00015458938,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
Bayern,2,RB Niederbayern,38,"WK38.3: Passau, Wegscheid, Grafenau, Wolfstein",247.0,Kraetzer,White Collar,0.0,0.0,Zentrum,0.0,101.0,,0.5910892870906277,69819.0,118194.0,59.07152647342505,0.4092847352657495,,0.9922,,0.42655165320995936,,0.12770211470182255,,0.8061896878724223,,0.021672594470108882,,0.012433397380864778,,,,21.2,,78.6,,,,,,13716,366915,169031973,460.6843,260414745,709.74133,646947,93679.1,122533.8,78145.9,88211.6,0.037381954,,21.2,,78.6,,PASSAU,0.0,0.0,0.0,1.0,0.0,0.0,0.1819463,0.167514,0.34938654,0.00046970136,0.00015458938,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0
Bayern,2,RB Niederbayern,38,"WK38.4: Pfarrkirchen, Griesbach, Eggenfelden",248.0,Arbinger,White Collar,0.0,0.0,Zentrum,0.0,101.0,,0.5910892870906277,65761.0,99987.0,65.7695500415054,0.342304499584946,,0.9922,,0.42655165320995936,,0.12770211470182255,,0.8061896878724223,,0.021672594470108882,,0.012433397380864778,,,,20.2,,78.0,,0.5,1.2,,,13716,366915,169031973,460.6843,260414745,709.74133,646947,93679.1,122533.8,78145.9,88211.6,0.037381954,,21.400002,,78.0,0.5,PFARRKIRCHEN,0.0,0.0,0.0,1.0,0.0,0.0,0.1819463,0.11717237,0.34938654,0.00046970136,0.00015458938,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.7
Bayern,2,RB Niederbayern,38,"WK38.5: Deggendorf, Regen, Viechtach, Koetzing",249.0,v Hafenbraedl,White Collar,0.0,0.0,Zentrum,0.0,99.0,,0.5910892870906277,69337.0,112400.0,61.687722419928825,0.38312277580071175,,0.9922,,0.42655165320995936,,0.12770211470182255,,0.8061896878724223,,0.021672594470108882,,0.012433397380864778,,,,18.0,,81.6,,,,,,13716,366915,169031973,460.6843,260414745,709.74133,646947,93679.1,122533.8,78145.9,88211.6,0.037381954,,18.0,,81.6,,DEGGENDORF,0.0,0.0,0.0,1.0,0.0,0.0,0.1819463,0.14678307,0.34938654,0.00046970136,0.00015458938,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
Bayern,2,RB Niederbayern,38,"WK38.6: Kelheim, Rottenburg, Mallersdorf",250.0,Lang,Landowner,0.0,0.0,Zentrum,0.0,100.0,,0.5910892870906277,55500.0,87048.0,63.75792666115247,0.3624207333884753,,0.9922,,0.42655165320995936,,0.12770211470182255,,0.8061896878724223,,0.021672594470108882,,0.012433397380864778,,,,11.5,,88.2,,,,,,13716,366915,169031973,460.6843,260414745,709.74133,646947,93679.1,122533.8,78145.9,88211.6,0.037381954,,11.5,,88.2,,KELHEIM,0.0,0.0,0.0,1.0,0.0,0.0,0.1819463,0.13134879,0.34938654,0.00046970136,0.00015458938,1.0,0.0,0.0,0.0,0.0,1.0,100.0,,0.0
Bayern,2,RB Pfalz,39,"WK39.1: Speyer, Frankenthal",251.0,Gross,Landowner,0.0,0.0,Liberal,1.0,0.0,,0.5773585990571075,41564.0,125398.0,33.14566420517074,0.6685433579482927,,0.43320000000000003,,0.48930693569836015,,0.0729815246552022,,0.3233148427314512,,0.043481868469575906,,0.03662569145666872,3.6,,55.2,,,31.4,,9.8,,,,14158,325400,172733173,530.8334,259329545,796.9562,677281,22397.8,57973.3,31963.8,32060.5,0.043509528,3.6,55.2,,31.4,9.8,SPEYER,0.0,0.0,1.0,0.0,0.0,0.0,0.23942128,0.44695023,0.33334294,0.0018906728,0.0013414413,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65.0
Bayern,2,RB Pfalz,39,"WK39.2: Landau, Neustadt",252.0,Jordan,Farmer,0.0,0.0,Liberal,1.0,0.0,,0.5773585990571075,65914.0,131157.0,50.25580030040333,0.4974419969959667,,0.43320000000000003,,0.48930693569836015,,0.0729815246552022,,0.3233148427314512,,0.043481868469575906,,0.03662569145666872,6.2,,,64.3,,27.6,,1.9,,,,14158,325400,172733173,530.8334,259329545,796.9562,677281,22397.8,57973.3,31963.8,32060.5,0.043509528,6.2,64.3,,27.6,1.9,LANDAU,0.0,0.0,1.0,0.0,0.0,0.0,0.23942128,0.24744853,0.33334294,0.0018906728,0.0013414413,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9
Bayern,2,RB Pfalz,39,"WK39.3: Germersheim, Bergzabern",253.0,Bolza,White Collar,0.0,0.0,Liberal,,0.0,,0.5773585990571075,53131.0,91869.0,57.833436741447066,0.42166563258552936,,0.43320000000000003,,0.48930693569836015,,0.0729815246552022,,0.3233148427314512,,0.043481868469575906,,0.03662569145666872,2.0,,,56.0,,41.9,,,,,,14158,325400,172733173,530.8334,259329545,796.9562,677281,22397.8,57973.3,31963.8,32060.5,0.043509528,2.0,56.0,,41.9,,GERMERSHEIM,0.0,0.0,1.0,0.0,0.0,0.0,0.23942128,0.1778019,0.33334294,0.0018906728,0.0013414413,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Bayern,2,RB Pfalz,39,"WK39.4: Zweibruecken, Pirmasens",254.0,Schmidt,White Collar,0.0,0.0,Liberal,1.0,0.0,,0.5773585990571075,45441.0,111023.0,40.92935698008521,0.5907064301991479,,0.43320000000000003,,0.48930693569836015,,0.0729815246552022,,0.3233148427314512,,0.043481868469575906,,0.03662569145666872,5.0,,,48.4,,46.5,,,,,,14158,325400,172733173,530.8334,259329545,796.9562,677281,22397.8,57973.3,31963.8,32060.5,0.043509528,5.0,48.4,,46.5,,ZWEIBRUCKEN,0.0,0.0,1.0,0.0,0.0,0.0,0.23942128,0.34893408,0.33334294,0.0018906728,0.0013414413,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Bayern,2,RB Pfalz,39,"WK39.5: Homburg, Kusel",255.0,Buhl,Landowner,0.0,0.0,Liberal,1.0,0.0,,0.5773585990571075,49542.0,93514.0,52.978163697414296,0.47021836302585707,,0.43320000000000003,,0.48930693569836015,,0.0729815246552022,,0.3233148427314512,,0.043481868469575906,,0.03662569145666872,0.5,,,72.0,,27.4,,,,,,14158,325400,172733173,530.8334,259329545,796.9562,677281,22397.8,57973.3,31963.8,32060.5,0.043509528,0.5,72.0,,27.4,,HOMBURG,0.0,0.0,1.0,0.0,0.0,0.0,0.23942128,0.2211053,0.33334294,0.0018906728,0.0013414413,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Bayern,2,RB Pfalz,39,"WK39.6: Kaiserslautern, Kirchheimbolanden",256.0,Zinn,White Collar,0.0,0.0,Liberal,1.0,0.0,,0.5773585990571075,49911.0,121131.0,41.20415087797509,0.5879584912202491,,0.43320000000000003,,0.48930693569836015,,0.0729815246552022,,0.3233148427314512,,0.043481868469575906,,0.03662569145666872,10.6,,66.3,,,21.4,,1.2,0.4,,,14158,325400,172733173,530.8334,259329545,796.9562,677281,22397.8,57973.3,31963.8,32060.5,0.043509528,10.6,66.700005,,21.4,1.2,KAISERSLAUTERN,0.0,0.0,1.0,0.0,0.0,0.0,0.23942128,0.3456952,0.33334294,0.0018906728,0.0013414413,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67.9
Bayen,2,RB Oberpfalz,40,"WK40.1: Regensburg, Stadtamhof, Burglengenfeld",257.0,Brueckl,Business,0.0,0.0,Zentrum,0.0,1.0,,0.5791121847420658,55953.0,127574.0,43.85925031746281,0.5614074968253719,,0.9168999999999999,,0.4407116021670481,,0.1616099469506058,,0.6550635306225925,,0.026397303983078192,,0.021736636432079733,,,0.2,23.6,,75.5,,0.5,,,,9119,278930,132580844,475.31943,202980270,727.71045,528564,39565.8,83261.3,43807.9,59861.6,0.03269279,,23.8,,75.5,0.5,REGENSBURG,0.0,0.0,0.0,1.0,0.0,0.0,0.19422671,0.31517836,0.33537093,0.00069681765,0.00047248136,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.7
Bayen,2,RB Oberpfalz,40,"WK40.2: Amberg, Eschenbach, Nabburg, Sulzbach",258.0,Russwurm,White Collar,0.0,0.0,Zentrum,0.0,1.0,,0.5791121847420658,57009.0,122293.0,46.61673194704521,0.5338326805295479,,0.9168999999999999,,0.4407116021670481,,0.1616099469506058,,0.6550635306225925,,0.026397303983078192,,0.021736636432079733,1.1,,,22.2,,75.9,,0.4,,,,9119,278930,132580844,475.31943,202980270,727.71045,528564,39565.8,83261.3,43807.9,59861.6,0.03269279,1.1,22.2,,75.9,0.4,AMBERG,0.0,0.0,0.0,1.0,0.0,0.0,0.19422671,0.28497732,0.33537093,0.00069681765,0.00047248136,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.4
Bayen,2,RB Oberpfalz,40,"WK40.3: Neumarkt, Hemau, Velburg",259.0,Triller,White Collar,0.0,0.0,Zentrum,0.0,1.0,,0.5791121847420658,19917.0,31316.0,63.600076638140244,0.36399923361859754,,0.9168999999999999,,0.4407116021670481,,0.1616099469506058,,0.6550635306225925,,0.026397303983078192,,0.021736636432079733,1.1,,2.5,4.7,,91.0,,,,,,9119,278930,132580844,475.31943,202980270,727.71045,528564,39565.8,83261.3,43807.9,59861.6,0.03269279,1.1,7.2,,91.0,,NEUMARKT,5.5,0.0,0.0,1.0,0.0,0.0,0.19422671,0.13249545,0.33537093,0.00069681765,0.00047248136,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.5
Bayen,2,RB Oberpfalz,40,"WK40.4: Neunburg, Cham, Roding, Waldmuenchen",260.0,v.W. Datzl,Business,0.0,0.0,Zentrum,0.0,102.0,,0.5791121847420658,63659.0,100273.0,63.485684082454895,0.36514315917545104,,0.9168999999999999,,0.4407116021670481,,0.1616099469506058,,0.6550635306225925,,0.026397303983078192,,0.021736636432079733,1.2,,,11.4,,86.8,,,,,,9119,278930,132580844,475.31943,202980270,727.71045,528564,39565.8,83261.3,43807.9,59861.6,0.03269279,1.2,11.4,,86.8,,NEUNBG-V-WALD,0.0,0.0,0.0,1.0,0.0,0.0,0.19422671,0.13332953,0.33537093,0.00069681765,0.00047248136,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0
Bayen,2,RB Oberpfalz,40,"WK40.5: Neustadt a.W.N, Kemnath, Tirschenreuth, Vohenstrauss",261.0,None until Schaefler,,,,,,,,0.5791121847420658,65073.0,83862.0,77.59533519353224,0.22404664806467764,,0.9168999999999999,,0.4407116021670481,,0.1616099469506058,,0.6550635306225925,,0.026397303983078192,,0.021736636432079733,0.5,,,25.2,,74.0,,,,,,9119,278930,132580844,475.31943,202980270,727.71045,528564,39565.8,83261.3,43807.9,59861.6,0.03269279,0.5,25.2,,74.0,,NEUSTADT-WALDRAAB,0.0,,,,,,0.19422671,0.0501969,0.33537093,0.00069681765,0.00047248136,,,,,,0.0,,,0.0
Bayern,2,RB Oberfranken,41,"WK41.1: Hof, Muenchberg, Naila, Rehau",262.0,v Schauss,White Collar,0.0,0.0,Liberal,1.0,1.0,,0.5738283457494682,31616.0,112353.0,28.139880555036356,0.7186011944496364,,0.4215,,0.45985336942287824,,0.11327454085028947,,0.4563688283969779,,0.1066294541812362,,0.015940060808908186,31.8,,,65.7,,,,1.2,1.0,,,10114,280551,136639685,487.04044,211394926,753.4991,575357,22372.7,53269.7,46026.5,39543.4,0.036050487,31.8,66.7,,,1.2,HOF,0.0,0.0,1.0,0.0,0.0,0.0,0.21146512,0.5163877,0.32927898,0.01136984,0.00025408555,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.2
Bayern,2,RB Oberfranken,41,"WK41.2: Bayreuth, Berneck, Wunsiedel",263.0,Feustel,Business,0.0,0.0,Liberal,1.0,1.0,,0.5738283457494682,23033.0,84026.0,27.41175350486754,0.7258824649513247,,0.4215,,0.45985336942287824,,0.11327454085028947,,0.4563688283969779,,0.1066294541812362,,0.015940060808908186,21.9,,,74.1,1.2,2.5,,,,,,10114,280551,136639685,487.04044,211394926,753.4991,575357,22372.7,53269.7,46026.5,39543.4,0.036050487,21.9,75.299995,,2.5,,BAYREUTH,0.0,0.0,1.0,0.0,0.0,0.0,0.21146512,0.52690536,0.32927898,0.01136984,0.00025408555,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.2
Bayern,2,RB Oberfranken,41,"WK41.3: Forchheim, Ebermannstadt, Kulmbach, Pegnitz",264.0,v Hohenlohe-Schillingsfuerst,White Collar,0.0,0.0,Conservative,1.0,1.0,,0.5738283457494682,76629.0,118336.0,64.75544213088156,0.35244557869118437,,0.4215,,0.45985336942287824,,0.11327454085028947,,0.4563688283969779,,0.1066294541812362,,0.015940060808908186,5.5,33.0,,,24.6,36.1,,0.7,,,,10114,280551,136639685,487.04044,211394926,753.4991,575357,22372.7,53269.7,46026.5,39543.4,0.036050487,38.5,24.6,,36.1,0.7,FORCHHEIM,2.9,1.0,0.0,0.0,0.0,0.0,0.21146512,0.12421788,0.32927898,0.01136984,0.00025408555,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,25.300001
Bayern,2,RB Oberfranken,41,"WK41.4: Kronach, Lichtenfels, Staffelstein, Stadtsteinach, Teuschnitz",265.0,v Lerchenfeld,Landowner,0.0,0.0,Conservative,1.0,1.0,,0.5738283457494682,57951.0,104092.0,55.67286631057142,0.4432713368942858,,0.4215,,0.45985336942287824,,0.11327454085028947,,0.4563688283969779,,0.1066294541812362,,0.015940060808908186,,56.1,,,,42.0,,1.5,,,,10114,280551,136639685,487.04044,211394926,753.4991,575357,22372.7,53269.7,46026.5,39543.4,0.036050487,56.1,,,42.0,1.5,KRONACH,0.0,1.0,0.0,0.0,0.0,0.0,0.21146512,0.19648948,0.32927898,0.01136984,0.00025408555,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.5
Bayern,2,RB Oberfranken,41,"WK41.5: Bamberg, Hoechstadt",266.0,Horneck v Weinheim,Landowner,0.0,0.0,Zentrum,0.0,1.0,,0.5738283457494682,57101.0,113141.0,50.46888395895387,0.4953111604104613,,0.4215,,0.45985336942287824,,0.11327454085028947,,0.4563688283969779,,0.1066294541812362,,0.015940060808908186,0.6000000000000001,,,29.0,,67.5,,2.4,,,,10114,280551,136639685,487.04044,211394926,753.4991,575357,22372.7,53269.7,46026.5,39543.4,0.036050487,0.6,29.0,,67.5,2.4,BAMBERG,0.0,0.0,0.0,1.0,0.0,0.0,0.21146512,0.24533315,0.32927898,0.01136984,0.00025408555,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.4
Bayern,2,RB Mittelfranken,42,WK42.1: Nuernberg,267.0,Guenther,White Collar,0.0,0.0,Liberal,0.0,0.0,,0.5778341549261201,17425.0,148243.0,11.75434927787484,0.8824565072212516,,0.218,,0.4615771109743453,,0.10615656312275071,,0.46716380586408873,,0.052276677905199666,,0.04464983608852386,1.6,,,,56.0,,,42.4,,,,19389,342868,177265114,517.0069,259177830,755.9114,643817,46055.7,69858.6,40549.7,56461.6,0.05654946,1.6,56.0,,,42.4,NURNBERG,0.6,0.0,1.0,0.0,0.0,0.0,0.21305344,0.7787295,0.33389232,0.002732851,0.001993608,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,98.4
Bayern,2,RB Mittelfranken,42,"WK42.2: Erlangen, Fuerth, Hersbruck",268.0,Marquardsen,White Collar,0.0,0.0,Liberal,1.0,0.0,,0.5778341549261201,45413.0,91897.0,49.417282392243486,0.5058271760775651,,0.218,,0.4615771109743453,,0.10615656312275071,,0.46716380586408873,,0.052276677905199666,,0.04464983608852386,21.4,,,45.6,,,,,32.9,,,19389,342868,177265114,517.0069,259177830,755.9114,643817,46055.7,69858.6,40549.7,56461.6,0.05654946,21.4,78.5,,,,ERLANGEN-FURTH,0.0,0.0,1.0,0.0,0.0,0.0,0.21305344,0.25586113,0.33389232,0.002732851,0.001993608,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.9
Bayern,2,RB Mittelfranken,42,"WK42.3: Ansbach, Schwabach, Heilsbronn,",269.0,Maurer,White Collar,0.0,0.0,Liberal,102.0,0.0,,0.5778341549261201,41621.0,86358.0,48.195882257578916,0.5180411774242109,,0.218,,0.4615771109743453,,0.10615656312275071,,0.46716380586408873,,0.052276677905199666,,0.04464983608852386,21.0,,,58.7,,1.9,,,17.9,,,19389,342868,177265114,517.0069,259177830,755.9114,643817,46055.7,69858.6,40549.7,56461.6,0.05654946,21.0,76.6,,1.9,,ANSBACH-SCHWABACH,8.1,0.0,1.0,0.0,0.0,0.0,0.21305344,0.26836666,0.33389232,0.002732851,0.001993608,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.9
Bayern,2,RB Mittelfranken,42,"WK42.4: Eichstaedt, Weissenburg, Beilngries, Weissenburg",270.0,Stoeckl,White Collar,0.0,0.0,Zentrum,0.0,1.0,,0.5778341549261201,30260.0,63084.0,47.967788979773005,0.5203221102022699,,0.218,,0.4615771109743453,,0.10615656312275071,,0.46716380586408873,,0.052276677905199666,,0.04464983608852386,5.2,,,32.3,,62.1,,,0.2,,,19389,342868,177265114,517.0069,259177830,755.9114,643817,46055.7,69858.6,40549.7,56461.6,0.05654946,5.2,32.5,,62.1,,EICHSTATT,3.5,0.0,0.0,1.0,0.0,0.0,0.21305344,0.27073509,0.33389232,0.002732851,0.001993608,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.2
Bayern,2,RB Mittelfranken,42,"WK42.5: Dinkelsbuehl, Feuchtwangen, Gunzenhausen",271.0,v Feder,White Collar,0.0,0.0,Liberal,99.0,0.0,,0.5778341549261201,53986.0,88513.0,60.99217064160067,0.39007829358399326,,0.218,,0.4615771109743453,,0.10615656312275071,,0.46716380586408873,,0.052276677905199666,,0.04464983608852386,26.2,,59.6,,,14.1,,,,,,19389,342868,177265114,517.0069,259177830,755.9114,643817,46055.7,69858.6,40549.7,56461.6,0.05654946,26.2,59.6,,14.1,,DINKELSBUHL,46.5,0.0,1.0,0.0,0.0,0.0,0.21305344,0.15216108,0.33389232,0.002732851,0.001993608,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59.6
Bayern,2,RB Mittelfranken,42,"WK42.6: Rothenburg a.T., Neustadt a.A., Scheinfeld, Uffenheim",272.0,a.T. Pabst,Landowner,0.0,0.0,Liberal,1.0,0.0,,0.5778341549261201,69800.0,313242.0,22.283091028661545,0.7771690897133845,,0.218,,0.4615771109743453,,0.10615656312275071,,0.46716380586408873,,0.052276677905199666,,0.04464983608852386,23.8,,,69.6,,6.3,,,,,,19389,342868,177265114,517.0069,259177830,755.9114,643817,46055.7,69858.6,40549.7,56461.6,0.05654946,23.8,69.6,,6.3,,ROTHENBURG-OT,0.0,0.0,1.0,0.0,0.0,0.0,0.21305344,0.6039918,0.33389232,0.002732851,0.001993608,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Bayern,2,RB Unterfranken,43,"WK43.1: Aschaffenburg, Alzenau, Miltenberg, Obernburg",273.0,Hauck,White Collar,0.0,0.0,Zentrum,0.0,101.0,,0.550527476794257,62204.0,107863.0,57.669451062922406,0.42330548937077594,,0.7990999999999999,,0.45136663518193954,,0.09357469603467959,,0.46701367544566946,,0.027132892320655022,,0.014150139411032606,1.6,,,26.8,,70.0,,1.5,,,,13037,310951,154200816,495.9007,230676924,741.8433,626305,40964.5,55612.3,57330.3,49831.4,0.04192622,1.6,26.8,,70.0,1.5,ASCHAFFENBG,0.0,0.0,0.0,1.0,0.0,0.0,0.20373183,0.17918754,0.3030805,0.00073619385,0.00020022645,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.5
Bayern,2,RB Unterfranken,43,"WK43.2: Kitzingen, Gerolzhofen, Ochsenfurt, Volkach",274.0,v Schoenborn-Wiesentheid,Landowner,0.0,0.0,Zentrum,0.0,1.0,,0.550527476794257,56575.0,97580.0,57.978069276491084,0.42021930723508916,,0.7990999999999999,,0.45136663518193954,,0.09357469603467959,,0.46701367544566946,,0.027132892320655022,,0.014150139411032606,4.4,,,40.3,,53.9,,0.2,1.0,,,13037,310951,154200816,495.9007,230676924,741.8433,626305,40964.5,55612.3,57330.3,49831.4,0.04192622,4.4,41.3,,53.9,0.2,KITZINGEN,0.0,0.0,0.0,1.0,0.0,0.0,0.20373183,0.17658427,0.3030805,0.00073619385,0.00020022645,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.2
